711,CRIMINAL TRESPASS
712,ASSAULT
713,OFFENSE INVOLVING CHILDREN
714,OFFENSE INVOLVING CHILDREN
715,CRIMINAL DAMAGE
716,DECEPTIVE PRACTICE
717,OTHER OFFENSE
718,BATTERY
719,ASSAULT
720,ROBBERY
721,BATTERY
722,CRIMINAL TRESPASS
723,THEFT
724,BATTERY
725,NARCOTICS
726,CRIMINAL DAMAGE
727,CRIMINAL TRESPASS
728,DECEPTIVE PRACTICE
729,THEFT
730,THEFT
731,OTHER OFFENSE
732,CRIMINAL DAMAGE
733,OTHER OFFENSE
734,MOTOR VEHICLE THEFT
735,BATTERY
736,THEFT
737,BATTERY
738,CRIMINAL DAMAGE
739,BATTERY
740,CRIM SEXUAL ASSAULT
741,CRIMINAL DAMAGE
742,BATTERY
743,BATTERY
744,NARCOTICS
745,NARCOTICS
746,BATTERY
747,THEFT
748,MOTOR VEHICLE THEFT
749,THEFT
750,THEFT
751,ROBBERY
752,BURGLARY
753,BATTERY
754,ASSAULT
755,THEFT
756,THEFT
757,THEFT
758,CRIMINAL DAMAGE
759,OFFENSE INVOLVING CHILDREN
760,THEFT
761,DECEPTIVE PRACTICE
762,THEFT
763,MOTOR VEHICLE THEFT
764,CRIMINAL DAMAGE
765,THEFT
766,OTHER OFFENSE
767,BATTERY
768,MOTOR VEHICLE THEFT
769,WEAPONS VIOLATION
770,THEFT
771,BATTERY
772,CRIMINAL DAMAGE
773,NARCOTICS
774,CRIMINAL TRESPASS
775,ASSAULT
776,NARCOTICS
777,THEFT
778,BATTERY
779,BATTERY
780,NARCOTICS
781,BATTERY
782,CRIMINAL DAMAGE
783,CRIMINAL DAMAGE
784,THEFT
785,BATTERY
786,WEAPONS VIOLATION
787,BATTERY
788,THEFT
789,THEFT
790,THEFT
791,BURGLARY
792,BATTERY
793,THEFT
794,CRIMINAL DAMAGE
795,INTERFERENCE WITH PUBLIC OFFICER
796,THEFT
797,BATTERY
798,BATTERY
799,DECEPTIVE PRACTICE
800,CRIMINAL DAMAGE
801,STALKING
802,THEFT
803,BATTERY
804,ROBBERY
805,BATTERY
806,BATTERY
807,NARCOTICS
808,THEFT
809,DECEPTIVE PRACTICE
810,DECEPTIVE PRACTICE
811,THEFT
812,BATTERY
813,THEFT
814,ASSAULT
815,BATTERY
816,BATTERY
817,THEFT
818,CRIMINAL DAMAGE
819,OFFENSE INVOLVING CHILDREN
820,CRIM SEXUAL ASSAULT
821,THEFT
822,OTHER OFFENSE
823,CRIMINAL DAMAGE
824,ASSAULT
825,CRIMINAL DAMAGE
826,BURGLARY
827,THEFT
828,OFFENSE INVOLVING CHILDREN
829,OTHER OFFENSE
830,CRIMINAL DAMAGE
831,NARCOTICS
832,BATTERY
833,CRIMINAL TRESPASS
834,ROBBERY
835,CRIMINAL TRESPASS
836,OTHER OFFENSE
837,THEFT
838,CRIMINAL DAMAGE
839,DECEPTIVE PRACTICE
840,BATTERY
841,OTHER OFFENSE
842,THEFT
843,ROBBERY
844,THEFT
845,BATTERY
846,OFFENSE INVOLVING CHILDREN
847,LIQUOR LAW VIOLATION
848,BATTERY
849,DECEPTIVE PRACTICE
850,THEFT
851,ASSAULT
852,BATTERY
853,NARCOTICS
854,DECEPTIVE PRACTICE
855,BATTERY
856,CRIM SEXUAL ASSAULT
857,DECEPTIVE PRACTICE
858,NARCOTICS
859,ROBBERY
860,BATTERY
861,THEFT
862,CRIM SEXUAL ASSAULT
863,THEFT
864,THEFT
865,THEFT
866,NARCOTICS
867,DECEPTIVE PRACTICE
868,SEX OFFENSE
869,BATTERY
870,CRIM SEXUAL ASSAULT
871,SEX OFFENSE
872,CRIM SEXUAL ASSAULT
873,CRIM SEXUAL ASSAULT
874,CRIM SEXUAL ASSAULT
875,OFFENSE INVOLVING CHILDREN
876,CRIM SEXUAL ASSAULT
877,CRIMINAL TRESPASS
878,CRIM SEXUAL ASSAULT
879,CRIMINAL DAMAGE
880,ASSAULT
881,BURGLARY
882,CRIMINAL DAMAGE
883,THEFT
884,THEFT
885,CRIMINAL DAMAGE
886,DECEPTIVE PRACTICE
887,THEFT
888,BATTERY
889,CRIMINAL DAMAGE
890,OTHER OFFENSE
891,PUBLIC PEACE VIOLATION
892,THEFT
893,BATTERY
894,CRIMINAL DAMAGE
895,BATTERY
896,BATTERY
897,BATTERY
898,OFFENSE INVOLVING CHILDREN
899,BATTERY
900,ASSAULT
901,THEFT
902,ASSAULT
903,NARCOTICS
904,CRIM SEXUAL ASSAULT
905,ASSAULT
906,THEFT
907,THEFT
908,CRIMINAL DAMAGE
909,BATTERY
910,OFFENSE INVOLVING CHILDREN
911,NARCOTICS
912,BATTERY
913,NARCOTICS
914,NARCOTICS
915,BATTERY
916,MOTOR VEHICLE THEFT
917,THEFT
918,BATTERY
919,CRIMINAL DAMAGE
920,CRIMINAL TRESPASS
921,BATTERY
922,ASSAULT
923,THEFT
924,WEAPONS VIOLATION
925,SEX OFFENSE
926,CRIMINAL TRESPASS
927,NARCOTICS
928,ASSAULT
929,THEFT
930,BATTERY
931,THEFT
932,BATTERY
933,ROBBERY
934,BATTERY
935,THEFT
936,NARCOTICS
937,NARCOTICS
938,THEFT
939,BATTERY
940,BURGLARY
941,MOTOR VEHICLE THEFT
942,NARCOTICS
943,BATTERY
944,THEFT
945,DECEPTIVE PRACTICE
946,CRIMINAL DAMAGE
947,BATTERY
948,NARCOTICS
949,NARCOTICS
950,BATTERY
951,BATTERY
952,NARCOTICS
953,NARCOTICS
954,DECEPTIVE PRACTICE
955,ASSAULT
956,ASSAULT
957,GAMBLING
958,NARCOTICS
959,MOTOR VEHICLE THEFT
960,THEFT
961,NARCOTICS
962,NARCOTICS
963,THEFT
964,ASSAULT
965,ASSAULT
966,BATTERY
967,BATTERY
968,BURGLARY
969,CRIMINAL DAMAGE
970,ASSAULT
971,DECEPTIVE PRACTICE
972,THEFT
973,ROBBERY
974,NARCOTICS
975,BATTERY
976,BATTERY
977,NARCOTICS
978,BATTERY
979,BURGLARY
980,NARCOTICS
981,OFFENSE INVOLVING CHILDREN
982,BATTERY
983,BATTERY
984,CRIMINAL DAMAGE
985,ASSAULT
986,BATTERY
987,GAMBLING
988,INTERFERENCE WITH PUBLIC OFFICER
989,NARCOTICS
990,NARCOTICS
991,ROBBERY
992,ASSAULT
993,CRIMINAL DAMAGE
994,ASSAULT
995,BURGLARY
996,CRIMINAL TRESPASS
997,OTHER OFFENSE
998,BATTERY
999,CRIMINAL DAMAGE
1000,CRIMINAL TRESPASS
1001,NARCOTICS
1002,CRIMINAL TRESPASS
1003,NARCOTICS
1004,BURGLARY
1005,BATTERY
1006,CRIMINAL TRESPASS
1007,OTHER OFFENSE
1008,BATTERY
1009,ASSAULT
1010,ASSAULT
1011,BATTERY
1012,ASSAULT
1013,THEFT
1014,OTHER OFFENSE
1015,BURGLARY
1016,ASSAULT
1017,OTHER OFFENSE
1018,ROBBERY
1019,CRIM SEXUAL ASSAULT
1020,BATTERY
1021,BATTERY
1022,BATTERY
1023,BATTERY
1024,THEFT
1025,OTHER OFFENSE
1026,BATTERY
1027,THEFT
1028,BATTERY
1029,THEFT
1030,BATTERY
1031,NARCOTICS
1032,NARCOTICS
1033,NARCOTICS
1034,CRIMINAL DAMAGE
1035,BATTERY
1036,ASSAULT
1037,OTHER OFFENSE
1038,NARCOTICS
1039,NARCOTICS
1040,BATTERY
1041,ASSAULT
1042,THEFT
1043,BATTERY
1044,NARCOTICS
1045,NARCOTICS
1046,BATTERY
1047,CRIMINAL DAMAGE
1048,CRIMINAL DAMAGE
1049,OTHER OFFENSE
1050,ASSAULT
1051,BATTERY
1052,ASSAULT
1053,BATTERY
1054,BATTERY
1055,OTHER OFFENSE
1056,PUBLIC PEACE VIOLATION
1057,BATTERY
1058,ASSAULT
1059,BATTERY
1060,OTHER OFFENSE
1061,THEFT
1062,ASSAULT
1063,BATTERY
1064,NARCOTICS
1065,ASSAULT
1066,WEAPONS VIOLATION
1067,BATTERY
1068,THEFT
1069,CRIMINAL DAMAGE
1070,CRIMINAL DAMAGE
1071,BATTERY
1072,CRIMINAL DAMAGE
1073,CRIMINAL DAMAGE
1074,ROBBERY
1075,BURGLARY
1076,BURGLARY
1077,BATTERY
1078,BATTERY
1079,CRIMINAL DAMAGE
1080,CRIMINAL DAMAGE
1081,CRIMINAL DAMAGE
1082,BATTERY
1083,NARCOTICS
1084,ROBBERY
1085,BATTERY
1086,MOTOR VEHICLE THEFT
1087,CRIMINAL DAMAGE
1088,ASSAULT
1089,NARCOTICS
1090,BATTERY
1091,NARCOTICS
1092,BATTERY
1093,BURGLARY
1094,BURGLARY
1095,BURGLARY
1096,CRIMINAL DAMAGE
1097,THEFT
1098,NARCOTICS
1099,ROBBERY
1100,THEFT
1101,ASSAULT
1102,ROBBERY
1103,NARCOTICS
1104,ROBBERY
1105,THEFT
1106,BATTERY
1107,WEAPONS VIOLATION
1108,BATTERY
1109,BATTERY
1110,ROBBERY
1111,ROBBERY
1112,CRIMINAL DAMAGE
1113,BATTERY
1114,INTERFERENCE WITH PUBLIC OFFICER
1115,INTERFERENCE WITH PUBLIC OFFICER
1116,CRIMINAL TRESPASS
1117,BATTERY
1118,WEAPONS VIOLATION
1119,ASSAULT
1120,ASSAULT
1121,ROBBERY
1122,BURGLARY
1123,BATTERY
1124,BURGLARY
1125,BATTERY
1126,BURGLARY
1127,THEFT
1128,BATTERY
1129,DECEPTIVE PRACTICE
1130,BATTERY
1131,WEAPONS VIOLATION
1132,BATTERY
1133,CRIMINAL DAMAGE
1134,BATTERY
1135,OTHER OFFENSE
1136,ASSAULT
1137,BATTERY
1138,CRIMINAL DAMAGE
1139,BATTERY
1140,THEFT
1141,BATTERY
1142,BATTERY
1143,CRIMINAL DAMAGE
1144,BATTERY
1145,BATTERY
1146,BATTERY
1147,CRIMINAL DAMAGE
1148,KIDNAPPING
1149,CRIMINAL DAMAGE
1150,ASSAULT
1151,THEFT
1152,BATTERY
1153,OTHER OFFENSE
1154,BATTERY
1155,THEFT
1156,CRIMINAL DAMAGE
1157,CRIMINAL TRESPASS
1158,BATTERY
1159,BATTERY
1160,THEFT
1161,MOTOR VEHICLE THEFT
1162,CRIMINAL DAMAGE
1163,BATTERY
1164,CRIMINAL DAMAGE
1165,ROBBERY
1166,BATTERY
1167,THEFT
1168,NARCOTICS
1169,THEFT
1170,THEFT
1171,BURGLARY
1172,OTHER OFFENSE
1173,MOTOR VEHICLE THEFT
1174,THEFT
1175,BATTERY
1176,ASSAULT
1177,BURGLARY
1178,BATTERY
1179,THEFT
1180,OTHER OFFENSE
1181,MOTOR VEHICLE THEFT
1182,BATTERY
1183,THEFT
1184,CRIMINAL DAMAGE
1185,BATTERY
1186,BATTERY
1187,BURGLARY
1188,SEX OFFENSE
1189,BATTERY
1190,DECEPTIVE PRACTICE
1191,BATTERY
1192,BATTERY
1193,OTHER OFFENSE
1194,BATTERY
1195,THEFT
1196,BATTERY
1197,CRIMINAL TRESPASS
1198,THEFT
1199,OTHER OFFENSE
1200,CRIMINAL DAMAGE
1201,MOTOR VEHICLE THEFT
1202,CRIMINAL DAMAGE
1203,DECEPTIVE PRACTICE
1204,CRIMINAL DAMAGE
1205,ROBBERY
1206,DECEPTIVE PRACTICE
1207,THEFT
1208,BATTERY
1209,THEFT
1210,BATTERY
1211,ARSON
1212,CRIMINAL DAMAGE
1213,ROBBERY
1214,CRIMINAL DAMAGE
1215,BATTERY
1216,BATTERY
1217,WEAPONS VIOLATION
1218,BATTERY
1219,BATTERY
1220,THEFT
1221,MOTOR VEHICLE THEFT
1222,BATTERY
1223,ROBBERY
1224,BATTERY
1225,BATTERY
1226,OTHER OFFENSE
1227,THEFT
1228,BATTERY
1229,THEFT
1230,CRIMINAL DAMAGE
1231,ROBBERY
1232,BURGLARY
1233,BURGLARY
1234,OTHER OFFENSE
1235,BATTERY
1236,ROBBERY
1237,THEFT
1238,BATTERY
1239,CRIMINAL DAMAGE
1240,NARCOTICS
1241,NARCOTICS
1242,ROBBERY
1243,SEX OFFENSE
1244,CRIMINAL DAMAGE
1245,CRIMINAL SEXUAL ASSAULT
1246,ROBBERY
1247,NARCOTICS
1248,CRIMINAL DAMAGE
1249,ROBBERY
1250,BATTERY
